title,type,source,episodes,status,airing,rating,score,scored_by,rank,popularity,members,favorites,studio,aired_from,aired_to,year,start_season,date_aired,duration_minutes,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Hentai,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,NA,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Vampire,Yaoi,Yuri,Average Rank of Related,Adaptation,Sequel,Side story,Alternative version,Prequel,Summary,Other,Spin-off,Alternative setting,Character,Parent story,Full story
Hakuouki Hekketsuroku,TV,Visual novel,10.0,Finished Airing,False,R - 17+ (violence & profanity),7.73,29186.0,1037.0,1351.0,60051.0,513.0,Studio Deen,2010-10-04 00:00:00,2010-12-06 00:00:00,2010.0,Fall,63 days 00:00:00,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12919.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kinnikuman,TV,Manga,137.0,Finished Airing,False,PG-13 - Teens 13 or older,7.34,1546.0,2278.0,4798.0,5242.0,45.0,Toei Animation,1983-04-03 00:00:00,1986-10-01 00:00:00,1983.0,Spring,1277 days 00:00:00,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mahoujin Guruguru,TV,Manga,45.0,Finished Airing,False,G - All Ages,7.73,1993.0,1044.0,4353.0,6607.0,59.0,Nippon Animation,1994-10-13 00:00:00,1995-09-14 00:00:00,1994.0,Fall,336 days 00:00:00,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden,TV,Unknown,13.0,Finished Airing,False,PG-13 - Teens 13 or older,6.79,853.0,4377.0,6236.0,2668.0,5.0,SmallStudio,2004-08-06 00:00:00,2018-11-09 00:00:00,2004.0,Summer,5208 days 00:00:00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4915.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tokyo Ravens,TV,Light novel,24.0,Finished Airing,False,PG-13 - Teens 13 or older,7.73,112113.0,1052.0,286.0,243644.0,1578.0,SmallStudio,2013-10-09 00:00:00,2014-03-26 00:00:00,2013.0,Fall,168 days 00:00:00,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6459.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Samurai Champloo,TV,Original,26.0,Finished Airing,False,R - 17+ (violence & profanity),8.5,298034.0,105.0,67.0,544112.0,19501.0,SmallStudio,2004-05-20 00:00:00,2005-03-19 00:00:00,2004.0,Spring,303 days 00:00:00,24.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3372.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D4 Princess,TV,Manga,24.0,Finished Airing,False,PG-13 - Teens 13 or older,6.11,498.0,7042.0,7054.0,1826.0,3.0,SmallStudio,1999-04-06 00:00:00,1999-09-28 00:00:00,1999.0,Spring,175 days 00:00:00,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Natsu no Arashi! Akinaichuu,TV,Manga,13.0,Finished Airing,False,PG-13 - Teens 13 or older,7.4,5839.0,2033.0,3172.0,14194.0,8.0,Shaft,2009-10-05 00:00:00,2009-12-28 00:00:00,2009.0,Fall,84 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Busou Shoujo Machiavellianism,TV,Manga,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.14,66182.0,3029.0,621.0,134587.0,398.0,SmallStudio,2017-04-05 00:00:00,2017-06-21 00:00:00,2017.0,Spring,77 days 00:00:00,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Glass no Kamen,TV,Manga,23.0,Finished Airing,False,PG-13 - Teens 13 or older,7.47,1532.0,1724.0,4790.0,5255.0,31.0,SmallStudio,1984-04-09 00:00:00,1984-09-24 00:00:00,1984.0,Spring,168 days 00:00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Yume Senshi Wingman,TV,Manga,47.0,Finished Airing,False,R+ - Mild Nudity,6.72,245.0,4683.0,7798.0,1263.0,4.0,Toei Animation,1984-02-07 00:00:00,1985-02-26 00:00:00,1984.0,Winter,385 days 00:00:00,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6817.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nazo no Kanojo X,TV,Manga,13.0,Finished Airing,False,R - 17+ (violence & profanity),7.35,66399.0,2250.0,620.0,134789.0,1225.0,SmallStudio,2012-04-08 00:00:00,2012-07-01 00:00:00,2012.0,Spring,84 days 00:00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Midori no Makibao,TV,Manga,61.0,Finished Airing,False,G - All Ages,6.62,269.0,5123.0,9004.0,674.0,5.0,Studio Pierrot,1996-03-09 00:00:00,1997-07-12 00:00:00,1996.0,Spring,490 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6102.333333333333,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mahoromatic: Automatic Maiden,TV,Manga,12.0,Finished Airing,False,R+ - Mild Nudity,7.26,19769.0,2577.0,1710.0,42751.0,177.0,SmallStudio,2001-10-05 00:00:00,2001-12-28 00:00:00,2001.0,Fall,84 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3210.6666666666665,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ore Monogatari!!,TV,Manga,24.0,Finished Airing,False,PG-13 - Teens 13 or older,8.07,138058.0,467.0,217.0,295870.0,2836.0,Madhouse,2015-04-09 00:00:00,2015-09-24 00:00:00,2015.0,Spring,168 days 00:00:00,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nazotokine,TV,Original,12.0,Finished Airing,False,PG-13 - Teens 13 or older,4.93,2840.0,9100.0,3666.0,10107.0,3.0,SmallStudio,2016-10-05 00:00:00,2016-12-21 00:00:00,2016.0,Fall,77 days 00:00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
No Game No Life,TV,Light novel,12.0,Finished Airing,False,PG-13 - Teens 13 or older,8.41,623227.0,162.0,11.0,970460.0,31782.0,Madhouse,2014-04-09 00:00:00,2014-06-25 00:00:00,2014.0,Spring,77 days 00:00:00,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1494.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bakuten Shoot Beyblade,TV,Manga,51.0,Finished Airing,False,PG - Children,6.8,39664.0,4303.0,1303.0,62233.0,276.0,Madhouse,2001-01-08 00:00:00,2001-12-24 00:00:00,2001.0,Winter,350 days 00:00:00,23.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashita no Joe 2,TV,Manga,47.0,Finished Airing,False,PG-13 - Teens 13 or older,8.6,4275.0,69.0,3364.0,12457.0,529.0,SmallStudio,1980-10-13 00:00:00,1981-08-31 00:00:00,1980.0,Fall,322 days 00:00:00,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8167.666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
UFO Princess Valkyrie,TV,Manga,12.0,Finished Airing,False,R+ - Mild Nudity,6.86,5218.0,4091.0,3215.0,13799.0,41.0,SmallStudio,2002-07-04 00:00:00,2002-09-19 00:00:00,2002.0,Summer,77 days 00:00:00,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4984.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Starship Operators,TV,Light novel,13.0,Finished Airing,False,PG-13 - Teens 13 or older,7.05,3954.0,3387.0,3491.0,11280.0,34.0,J.C.Staff,2005-01-05 00:00:00,2005-03-30 00:00:00,2005.0,Winter,84 days 00:00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Kikou Kantai Dairugger XV,TV,Unknown,52.0,Finished Airing,False,PG-13 - Teens 13 or older,6.55,494.0,5411.0,7540.0,1441.0,6.0,Toei Animation,1982-03-03 00:00:00,1983-03-23 00:00:00,1982.0,Spring,385 days 00:00:00,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,TV,Manga,10.0,Finished Airing,False,PG-13 - Teens 13 or older,8.99,157934.0,17.0,274.0,252062.0,4154.0,Production I.G,2016-10-08 00:00:00,2016-12-10 00:00:00,2016.0,Fall,63 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Jack (TV),TV,Manga,61.0,Finished Airing,False,PG-13 - Teens 13 or older,7.71,6354.0,1074.0,2675.0,19936.0,142.0,SmallStudio,2004-10-11 00:00:00,2006-03-06 00:00:00,2004.0,Fall,511 days 00:00:00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Chousoku Spinner,TV,Manga,22.0,Finished Airing,False,G - All Ages,6.8,1238.0,4305.0,6314.0,2584.0,11.0,Xebec,1998-11-30 00:00:00,1999-09-10 00:00:00,1998.0,Fall,284 days 00:00:00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3532.5,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Futari wa Precure: Splash☆Star,TV,Original,49.0,Finished Airing,False,G - All Ages,7.22,2502.0,2715.0,4304.0,6814.0,38.0,Toei Animation,2006-02-05 00:00:00,2007-01-28 00:00:00,2006.0,Winter,357 days 00:00:00,24.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4487.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pumpkin Scissors,TV,Manga,24.0,Finished Airing,False,R - 17+ (violence & profanity),7.22,12087.0,2741.0,2165.0,28839.0,102.0,SmallStudio,2006-10-03 00:00:00,2007-03-18 00:00:00,2006.0,Fall,166 days 00:00:00,23.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4192.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brave 10,TV,Manga,12.0,Finished Airing,False,R - 17+ (violence & profanity),6.92,50308.0,3833.0,850.0,102492.0,241.0,TMS Entertainment,2012-01-08 00:00:00,2012-03-25 00:00:00,2012.0,Winter,77 days 00:00:00,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuragehime,TV,Manga,11.0,Finished Airing,False,PG-13 - Teens 13 or older,8.21,68539.0,304.0,624.0,134113.0,3094.0,Brain&#039;s Base,2010-10-15 00:00:00,2010-12-31 00:00:00,2010.0,Fall,77 days 00:00:00,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kwaegeol Longman Narongi,TV,Original,52.0,Finished Airing,False,G - All Ages,6.64,11.0,11030.0,12853.0,106.0,1.0,unknown,2018-01-11 00:00:00,2018-03-11 00:00:00,2018.0,Winter,59 days 00:00:00,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3305.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ai Yori Aoshi: Enishi,TV,Manga,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.23,24642.0,2675.0,1694.0,43322.0,71.0,J.C.Staff,2003-10-13 00:00:00,2004-12-29 00:00:00,2003.0,Fall,443 days 00:00:00,23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kidou Senkan Nadesico,TV,Original,26.0,Finished Airing,False,PG-13 - Teens 13 or older,7.58,13510.0,1405.0,1960.0,34217.0,354.0,Xebec,1996-10-01 00:00:00,1997-03-25 00:00:00,1996.0,Fall,175 days 00:00:00,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2273.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Touch,TV,Manga,101.0,Finished Airing,False,PG-13 - Teens 13 or older,8.11,5248.0,429.0,2883.0,17119.0,328.0,Studio Gallop,1985-03-24 00:00:00,1987-03-22 00:00:00,1985.0,Spring,728 days 00:00:00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1229.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Generator Gawl,TV,Original,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.07,2599.0,3302.0,4360.0,6557.0,26.0,Tatsunoko Production,1998-10-07 00:00:00,1998-12-23 00:00:00,1998.0,Fall,77 days 00:00:00,24.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1374.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gintama,TV,Manga,201.0,Finished Airing,False,PG-13 - Teens 13 or older,9.01,141830.0,15.0,95.0,459031.0,33781.0,Sunrise,2006-04-04 00:00:00,2010-03-25 00:00:00,2006.0,Spring,1451 days 00:00:00,24.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
God Eater,TV,Game,13.0,Finished Airing,False,R - 17+ (violence & profanity),7.49,121867.0,1665.0,236.0,280523.0,1464.0,ufotable,2015-07-12 00:00:00,2016-03-26 00:00:00,2015.0,Summer,258 days 00:00:00,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3268.8,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Shakunetsu no Takkyuu Musume,TV,Web manga,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.15,11243.0,3012.0,2277.0,26490.0,98.0,SmallStudio,2016-10-04 00:00:00,2016-12-20 00:00:00,2016.0,Fall,77 days 00:00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Wakakusa no Charlotte,TV,Unknown,30.0,Finished Airing,False,G - All Ages,6.9,373.0,3935.0,7631.0,1387.0,6.0,Nippon Animation,1977-10-29 00:00:00,1978-05-27 00:00:00,1977.0,Fall,210 days 00:00:00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
